         CN num,      gen-CN num,      surface CN,           CN-Ni,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Pt,       gCN-Pt-Pt,  0.2593,  0.2533,  0.0000,  0.0453, -0.4024,  0.0000,  0.0450, -0.3947
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Pt-Pt,        gCN-Pt-X,  0.1631,  0.1617,  0.0287,  0.0181, -0.9574,  0.0286,  0.0178, -0.9469
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Pt,        gCN-Pt-X,  0.2572,  0.2513,  0.0022,  0.0228, -0.4173,  0.0022,  0.0225, -0.4091
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Pt,       gCN-Pt-Pt,  0.2574,  0.2514,  0.0021,  0.0252, -0.4171,  0.0020,  0.0255, -0.4089
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Pt-Pt,           CN-Pt,  0.1598,  0.1582,  0.0299,  0.0156, -1.0034,  0.0298,  0.0154, -0.9937
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Pt,           CN-Pt,  0.2581,  0.2521,  0.0025,  0.0157, -0.4164,  0.0025,  0.0158, -0.4086
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Pt,       gCN-Pt-Pt,  0.2584,  0.2522,  0.0011,  0.0316, -0.4135,  0.0012,  0.0309, -0.4061
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Pt-Pt,  exp neg strain,  0.1620,  0.1602,  0.0304,  0.1738, -1.2696,  0.0302,  0.1717, -1.2557
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Pt,  exp neg strain,  0.2610,  0.2551,  0.0044,  0.0096, -0.4040,  0.0043,  0.0112, -0.3963
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Pt,       gCN-Pt-Pt,  0.2593,  0.2533,  0.0000,  0.0453, -0.4024,  0.0000,  0.0450, -0.3947
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Pt-Pt,          strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3540
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Pt,          strain,  0.2611,  0.2552,  0.0045,  0.0000, -0.4011,  0.0045,  0.0000, -0.3928
rms CN of NN Ni,          strain,       gCN-Ni-Pt,       gCN-Pt-Pt,  0.2593,  0.2533,  0.0000,  0.0453, -0.4024,  0.0000,  0.0450, -0.3947
rms CN of NN Ni,       gCN-Ni-Pt,       gCN-Pt-Pt,  inverse strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3540
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Ni-Pt,  inverse strain,  0.2611,  0.2552,  0.0045,  0.0000, -0.4011,  0.0045,  0.0000, -0.3928
rms CN of NN Ni,  inverse strain,       gCN-Ni-Pt,       gCN-Pt-Pt,  0.2593,  0.2533,  0.0000,  0.0453, -0.4024,  0.0000,  0.0450, -0.3947
rms CN of NN Ni,       gCN-Ni-Pt,        gCN-Ni-X,        gCN-Pt-X,  0.2563,  0.2505,  0.0000,  0.0256, -0.4072,  0.0000,  0.0254, -0.3988
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Pt,        gCN-Pt-X,  0.2592,  0.2533,  0.0000,  0.0351, -0.4032,  0.0000,  0.0347, -0.3952
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Pt,        gCN-Ni-X,  0.2581,  0.2523,  0.0036,  0.0120, -0.4191,  0.0035,  0.0118, -0.4105
rms CN of NN Ni,       gCN-Ni-Pt,        gCN-Ni-X,           CN-Pt,  0.2582,  0.2524,  0.0000,  0.0193, -0.4032,  0.0000,  0.0192, -0.3949
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Pt,           CN-Pt,  0.2607,  0.2547,  0.0000,  0.0268, -0.4004,  0.0000,  0.0267, -0.3930
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Pt,        gCN-Ni-X,  0.2603,  0.2543,  0.0027,  0.0124, -0.4136,  0.0027,  0.0121, -0.4059
rms CN of NN Ni,       gCN-Ni-Pt,        gCN-Ni-X,  exp neg strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3539
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Pt,  exp neg strain,  0.2702,  0.2645,  0.0060,  0.0000, -0.3563,  0.0061,  0.0000, -0.3486
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Pt,        gCN-Ni-X,  0.2719,  0.2657,  0.0082,  0.0144, -0.3647,  0.0092,  0.0135, -0.3609
rms CN of NN Ni,       gCN-Ni-Pt,        gCN-Ni-X,          strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3540
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Pt,          strain,  0.2702,  0.2645,  0.0060,  0.0000, -0.3563,  0.0061,  0.0000, -0.3486
rms CN of NN Ni,          strain,       gCN-Ni-Pt,        gCN-Ni-X,  0.2743,  0.2687,  0.0000,  0.0235, -0.3254,  0.0000,  0.0242, -0.3170
rms CN of NN Ni,       gCN-Ni-Pt,        gCN-Ni-X,  inverse strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3540
rms CN of NN Ni,        gCN-Ni-X,       gCN-Ni-Pt,  inverse strain,  0.2702,  0.2645,  0.0060,  0.0000, -0.3563,  0.0061,  0.0000, -0.3486
rms CN of NN Ni,  inverse strain,       gCN-Ni-Pt,        gCN-Ni-X,  0.2743,  0.2687,  0.0000,  0.0235, -0.3254,  0.0000,  0.0242, -0.3170
rms CN of NN Ni,       gCN-Ni-Pt,        gCN-Pt-X,           CN-Pt,  0.1403,  0.1389,  0.0280,  0.0152, -1.0601,  0.0279,  0.0150, -1.0516
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Pt,           CN-Pt,  0.2577,  0.2517,  0.0024,  0.0131, -0.4188,  0.0023,  0.0134, -0.4108
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Pt,        gCN-Pt-X,  0.2579,  0.2519,  0.0012,  0.0243, -0.4160,  0.0012,  0.0235, -0.4084
rms CN of NN Ni,       gCN-Ni-Pt,        gCN-Pt-X,  exp neg strain,  0.1308,  0.1300,  0.0263,  0.1821, -1.4276,  0.0260,  0.1797, -1.4114
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Pt,  exp neg strain,  0.2595,  0.2536,  0.0039,  0.0000, -0.4101,  0.0038,  0.0000, -0.4017
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Pt,        gCN-Pt-X,  0.2592,  0.2533,  0.0000,  0.0351, -0.4032,  0.0000,  0.0347, -0.3952
rms CN of NN Ni,       gCN-Ni-Pt,        gCN-Pt-X,          strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3540
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Pt,          strain,  0.2595,  0.2536,  0.0039,  0.0000, -0.4101,  0.0038,  0.0000, -0.4017
rms CN of NN Ni,          strain,       gCN-Ni-Pt,        gCN-Pt-X,  0.2592,  0.2533,  0.0000,  0.0351, -0.4032,  0.0000,  0.0347, -0.3952
rms CN of NN Ni,       gCN-Ni-Pt,        gCN-Pt-X,  inverse strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3540
rms CN of NN Ni,        gCN-Pt-X,       gCN-Ni-Pt,  inverse strain,  0.2595,  0.2536,  0.0039,  0.0000, -0.4101,  0.0038,  0.0000, -0.4017
rms CN of NN Ni,  inverse strain,       gCN-Ni-Pt,        gCN-Pt-X,  0.2592,  0.2533,  0.0000,  0.0351, -0.4032,  0.0000,  0.0347, -0.3952
rms CN of NN Ni,       gCN-Ni-Pt,           CN-Pt,  exp neg strain,  0.1296,  0.1264,  0.0274,  0.1641, -1.5699,  0.0272,  0.1631, -1.5612
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Pt,  exp neg strain,  0.2618,  0.2556,  0.0029,  0.0000, -0.4047,  0.0029,  0.0000, -0.3974
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Pt,           CN-Pt,  0.2607,  0.2547,  0.0000,  0.0268, -0.4004,  0.0000,  0.0267, -0.3930
rms CN of NN Ni,       gCN-Ni-Pt,           CN-Pt,          strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3539
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Pt,          strain,  0.2618,  0.2556,  0.0029,  0.0000, -0.4047,  0.0029,  0.0000, -0.3974
rms CN of NN Ni,          strain,       gCN-Ni-Pt,           CN-Pt,  0.2607,  0.2547,  0.0000,  0.0268, -0.4004,  0.0000,  0.0267, -0.3930
rms CN of NN Ni,       gCN-Ni-Pt,           CN-Pt,  inverse strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3540
rms CN of NN Ni,           CN-Pt,       gCN-Ni-Pt,  inverse strain,  0.2618,  0.2556,  0.0029,  0.0000, -0.4047,  0.0029,  0.0000, -0.3974
rms CN of NN Ni,  inverse strain,       gCN-Ni-Pt,           CN-Pt,  0.2607,  0.2547,  0.0000,  0.0268, -0.4004,  0.0000,  0.0267, -0.3930
rms CN of NN Ni,       gCN-Ni-Pt,  exp neg strain,          strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3540
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Pt,          strain,  0.2734,  0.2670,  0.0115,  0.0000, -0.3646,  0.0123,  0.0000, -0.3609
rms CN of NN Ni,          strain,       gCN-Ni-Pt,  exp neg strain,  0.2735,  0.2677,  0.0000,  0.0827, -0.3498,  0.0000,  0.0854, -0.3430
rms CN of NN Ni,       gCN-Ni-Pt,  exp neg strain,  inverse strain,  0.2707,  0.2647,  0.0095,  0.0000, -0.3607,  0.0097,  0.0000, -0.3540
rms CN of NN Ni,  exp neg strain,       gCN-Ni-Pt,  inverse strain,  0.2734,  0.2670,  0.0115,  0.0000, -0.3646,  0.0123,  0.0000, -0.3609
rms CN of NN Ni,  inverse strain,       gCN-Ni-Pt,  exp neg strain,  0.2735,  0.2677,  0.0000,  0.0827, -0.3498,  0.0000,  0.0854, -0.3430
rms CN of NN Ni,       gCN-Ni-Pt,          strain,  inverse strain,  0.2707,  0.2647,  0.0095,  0.9952, -1.3560,  0.0097,  0.9953, -1.3493
rms CN of NN Ni,          strain,       gCN-Ni-Pt,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,  inverse strain,       gCN-Ni-Pt,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Pt-Pt,        gCN-Ni-X,  0.2548,  0.2489,  0.0029,  0.0311, -0.4172,  0.0028,  0.0310, -0.4087
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Pt-Ni,        gCN-Ni-X,  0.2557,  0.2499,  0.0036,  0.0418, -0.4236,  0.0035,  0.0414, -0.4151
rms CN of NN Ni,        gCN-Ni-X,       gCN-Pt-Ni,       gCN-Pt-Pt,  0.2201,  0.2164,  0.0056,  0.0741, -0.6077,  0.0056,  0.0716, -0.5937
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Pt-Pt,        gCN-Pt-X,  0.1762,  0.1757,  0.0281,  0.0149, -0.8505,  0.0276,  0.0145, -0.8338
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Pt-Ni,        gCN-Pt-X,  0.2314,  0.2273,  0.0022,  0.0456, -0.5446,  0.0023,  0.0434, -0.5310
rms CN of NN Ni,        gCN-Pt-X,       gCN-Pt-Ni,       gCN-Pt-Pt,  0.2265,  0.2225,  0.0016,  0.0662, -0.5699,  0.0017,  0.0637, -0.5569
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Pt-Pt,           CN-Pt,  0.1748,  0.1740,  0.0289,  0.0127, -0.8818,  0.0284,  0.0124, -0.8659
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Pt-Ni,           CN-Pt,  0.2332,  0.2288,  0.0022,  0.0365, -0.5470,  0.0023,  0.0350, -0.5345
rms CN of NN Ni,           CN-Pt,       gCN-Pt-Ni,       gCN-Pt-Pt,  0.2267,  0.2226,  0.0012,  0.0673, -0.5715,  0.0013,  0.0646, -0.5592
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Pt-Pt,  exp neg strain,  0.1761,  0.1752,  0.0294,  0.1410, -1.0980,  0.0289,  0.1377, -1.0765
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Pt-Ni,  exp neg strain,  0.2502,  0.2444,  0.0030,  0.1697, -0.5065,  0.0030,  0.1665, -0.4966
rms CN of NN Ni,  exp neg strain,       gCN-Pt-Ni,       gCN-Pt-Pt,  0.2287,  0.2246,  0.0048,  0.0725, -0.5724,  0.0054,  0.0699, -0.5617
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Pt-Pt,          strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Pt-Ni,          strain,  0.2611,  0.2552,  0.0045,  0.0000, -0.4011,  0.0045,  0.0000, -0.3928
rms CN of NN Ni,          strain,       gCN-Pt-Ni,       gCN-Pt-Pt,  0.2299,  0.2262,  0.0000,  0.0751, -0.5500,  0.0000,  0.0729, -0.5369
rms CN of NN Ni,       gCN-Pt-Ni,       gCN-Pt-Pt,  inverse strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,       gCN-Pt-Pt,       gCN-Pt-Ni,  inverse strain,  0.2611,  0.2552,  0.0045,  0.0000, -0.4011,  0.0045,  0.0000, -0.3928
rms CN of NN Ni,  inverse strain,       gCN-Pt-Ni,       gCN-Pt-Pt,  0.2299,  0.2262,  0.0000,  0.0751, -0.5500,  0.0000,  0.0729, -0.5369
rms CN of NN Ni,       gCN-Pt-Ni,        gCN-Ni-X,        gCN-Pt-X,  0.2562,  0.2504,  0.0020,  0.0232, -0.4098,  0.0020,  0.0230, -0.4014
rms CN of NN Ni,        gCN-Ni-X,       gCN-Pt-Ni,        gCN-Pt-X,  0.2302,  0.2264,  0.0043,  0.0496, -0.5553,  0.0044,  0.0476, -0.5414
rms CN of NN Ni,        gCN-Pt-X,       gCN-Pt-Ni,        gCN-Ni-X,  0.2563,  0.2506,  0.0030,  0.0342, -0.4214,  0.0030,  0.0336, -0.4129
rms CN of NN Ni,       gCN-Pt-Ni,        gCN-Ni-X,           CN-Pt,  0.2578,  0.2520,  0.0039,  0.0157, -0.4081,  0.0038,  0.0156, -0.3998
rms CN of NN Ni,        gCN-Ni-X,       gCN-Pt-Ni,           CN-Pt,  0.2327,  0.2285,  0.0041,  0.0398, -0.5555,  0.0041,  0.0384, -0.5425
rms CN of NN Ni,           CN-Pt,       gCN-Pt-Ni,        gCN-Ni-X,  0.2581,  0.2522,  0.0021,  0.0369, -0.4165,  0.0022,  0.0360, -0.4089
rms CN of NN Ni,       gCN-Pt-Ni,        gCN-Ni-X,  exp neg strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,        gCN-Ni-X,       gCN-Pt-Ni,  exp neg strain,  0.2562,  0.2505,  0.0024,  0.1998, -0.4846,  0.0025,  0.1963, -0.4751
rms CN of NN Ni,  exp neg strain,       gCN-Pt-Ni,        gCN-Ni-X,  0.2657,  0.2600,  0.0006,  0.0622, -0.3639,  0.0019,  0.0596, -0.3604
rms CN of NN Ni,       gCN-Pt-Ni,        gCN-Ni-X,          strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,        gCN-Ni-X,       gCN-Pt-Ni,          strain,  0.2702,  0.2645,  0.0060,  0.0000, -0.3563,  0.0061,  0.0000, -0.3486
rms CN of NN Ni,          strain,       gCN-Pt-Ni,        gCN-Ni-X,  0.2657,  0.2601,  0.0000,  0.0637, -0.3615,  0.0000,  0.0642, -0.3535
rms CN of NN Ni,       gCN-Pt-Ni,        gCN-Ni-X,  inverse strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,        gCN-Ni-X,       gCN-Pt-Ni,  inverse strain,  0.2702,  0.2645,  0.0060,  0.0000, -0.3563,  0.0061,  0.0000, -0.3486
rms CN of NN Ni,  inverse strain,       gCN-Pt-Ni,        gCN-Ni-X,  0.2657,  0.2601,  0.0000,  0.0637, -0.3615,  0.0000,  0.0643, -0.3536
rms CN of NN Ni,       gCN-Pt-Ni,        gCN-Pt-X,           CN-Pt,  0.1741,  0.1731,  0.0237,  0.0116, -0.8766,  0.0234,  0.0113, -0.8620
rms CN of NN Ni,        gCN-Pt-X,       gCN-Pt-Ni,           CN-Pt,  0.2343,  0.2298,  0.0017,  0.0361, -0.5418,  0.0017,  0.0345, -0.5294
rms CN of NN Ni,           CN-Pt,       gCN-Pt-Ni,        gCN-Pt-X,  0.2328,  0.2285,  0.0012,  0.0460, -0.5405,  0.0013,  0.0436, -0.5279
rms CN of NN Ni,       gCN-Pt-Ni,        gCN-Pt-X,  exp neg strain,  0.1716,  0.1705,  0.0210,  0.1382, -1.1455,  0.0207,  0.1353, -1.1247
rms CN of NN Ni,        gCN-Pt-X,       gCN-Pt-Ni,  exp neg strain,  0.2514,  0.2456,  0.0024,  0.1563, -0.4964,  0.0024,  0.1532, -0.4868
rms CN of NN Ni,  exp neg strain,       gCN-Pt-Ni,        gCN-Pt-X,  0.2352,  0.2312,  0.0030,  0.0506, -0.5324,  0.0040,  0.0482, -0.5217
rms CN of NN Ni,       gCN-Pt-Ni,        gCN-Pt-X,          strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,        gCN-Pt-X,       gCN-Pt-Ni,          strain,  0.2595,  0.2536,  0.0039,  0.0000, -0.4101,  0.0038,  0.0000, -0.4017
rms CN of NN Ni,          strain,       gCN-Pt-Ni,        gCN-Pt-X,  0.2357,  0.2320,  0.0000,  0.0522, -0.5196,  0.0000,  0.0503, -0.5051
rms CN of NN Ni,       gCN-Pt-Ni,        gCN-Pt-X,  inverse strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,        gCN-Pt-X,       gCN-Pt-Ni,  inverse strain,  0.2595,  0.2536,  0.0039,  0.0000, -0.4101,  0.0038,  0.0000, -0.4017
rms CN of NN Ni,  inverse strain,       gCN-Pt-Ni,        gCN-Pt-X,  0.2357,  0.2320,  0.0000,  0.0522, -0.5196,  0.0000,  0.0503, -0.5052
rms CN of NN Ni,       gCN-Pt-Ni,           CN-Pt,  exp neg strain,  0.1738,  0.1709,  0.0215,  0.1216, -1.2313,  0.0213,  0.1203, -1.2181
rms CN of NN Ni,           CN-Pt,       gCN-Pt-Ni,  exp neg strain,  0.2527,  0.2467,  0.0017,  0.1653, -0.4963,  0.0017,  0.1610, -0.4872
rms CN of NN Ni,  exp neg strain,       gCN-Pt-Ni,           CN-Pt,  0.2373,  0.2329,  0.0024,  0.0409, -0.5331,  0.0034,  0.0392, -0.5234
rms CN of NN Ni,       gCN-Pt-Ni,           CN-Pt,          strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,           CN-Pt,       gCN-Pt-Ni,          strain,  0.2618,  0.2556,  0.0029,  0.0000, -0.4047,  0.0029,  0.0000, -0.3974
rms CN of NN Ni,          strain,       gCN-Pt-Ni,           CN-Pt,  0.2376,  0.2335,  0.0000,  0.0421, -0.5236,  0.0000,  0.0408, -0.5103
rms CN of NN Ni,       gCN-Pt-Ni,           CN-Pt,  inverse strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,           CN-Pt,       gCN-Pt-Ni,  inverse strain,  0.2618,  0.2556,  0.0029,  0.0000, -0.4047,  0.0029,  0.0000, -0.3974
rms CN of NN Ni,  inverse strain,       gCN-Pt-Ni,           CN-Pt,  0.2376,  0.2335,  0.0000,  0.0421, -0.5236,  0.0000,  0.0408, -0.5103
rms CN of NN Ni,       gCN-Pt-Ni,  exp neg strain,          strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,  exp neg strain,       gCN-Pt-Ni,          strain,  0.2734,  0.2670,  0.0115,  0.0000, -0.3646,  0.0123,  0.0000, -0.3609
rms CN of NN Ni,          strain,       gCN-Pt-Ni,  exp neg strain,  0.2575,  0.2519,  0.0000,  0.2264, -0.4806,  0.0000,  0.2239, -0.4706
rms CN of NN Ni,       gCN-Pt-Ni,  exp neg strain,  inverse strain,  0.2629,  0.2571,  0.0149,  0.0000, -0.3901,  0.0149,  0.0000, -0.3824
rms CN of NN Ni,  exp neg strain,       gCN-Pt-Ni,  inverse strain,  0.2734,  0.2670,  0.0115,  0.0000, -0.3646,  0.0123,  0.0000, -0.3609
rms CN of NN Ni,  inverse strain,       gCN-Pt-Ni,  exp neg strain,  0.2575,  0.2519,  0.0000,  0.2264, -0.4806,  0.0000,  0.2240, -0.4706
rms CN of NN Ni,       gCN-Pt-Ni,          strain,  inverse strain,  0.2629,  0.2571,  0.0149,  0.9952, -1.3852,  0.0149,  0.9950, -1.3774
rms CN of NN Ni,          strain,       gCN-Pt-Ni,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,  inverse strain,       gCN-Pt-Ni,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
rms CN of NN Ni,       gCN-Pt-Pt,        gCN-Ni-X,        gCN-Pt-X,  0.2542,  0.2483,  0.0020,  0.0186, -0.4250,  0.0020,  0.0183, -0.4166
rms CN of NN Ni,        gCN-Ni-X,       gCN-Pt-Pt,        gCN-Pt-X,  0.1503,  0.1499,  0.0194,  0.0193, -0.9851,  0.0194,  0.0190, -0.9751
rms CN of NN Ni,        gCN-Pt-X,       gCN-Pt-Pt,        gCN-Ni-X,  0.2542,  0.2482,  0.0013,  0.0268, -0.4232,  0.0013,  0.0266, -0.4149
rms CN of NN Ni,       gCN-Pt-Pt,        gCN-Ni-X,           CN-Pt,  0.2554,  0.2494,  0.0023,  0.0131, -0.4240,  0.0023,  0.0130, -0.4158
rms CN of NN Ni,        gCN-Ni-X,       gCN-Pt-Pt,           CN-Pt,  0.1458,  0.1456,  0.0202,  0.0167, -1.0359,  0.0202,  0.0165, -1.0256
rms CN of NN Ni,           CN-Pt,       gCN-Pt-Pt,        gCN-Ni-X,  0.2548,  0.2488,  0.0006,  0.0306, -0.4191,  0.0006,  0.0298, -0.4115
rms CN of NN Ni,       gCN-Pt-Pt,        gCN-Ni-X,  exp neg strain,  0.2603,  0.2544,  0.0041,  0.0199, -0.4116,  0.0041,  0.0202, -0.4034
rms CN of NN Ni,        gCN-Ni-X,       gCN-Pt-Pt,  exp neg strain,  0.1389,  0.1392,  0.0217,  0.1940, -1.3683,  0.0216,  0.1914, -1.3516
rms CN of NN Ni,  exp neg strain,       gCN-Pt-Pt,        gCN-Ni-X,  0.2551,  0.2491,  0.0000,  0.0355, -0.4128,  0.0000,  0.0352, -0.4046
rms CN of NN Ni,       gCN-Pt-Pt,        gCN-Ni-X,          strain,  0.2611,  0.2552,  0.0045,  0.0000, -0.4011,  0.0045,  0.0000, -0.3928
rms CN of NN Ni,        gCN-Ni-X,       gCN-Pt-Pt,          strain,  0.2702,  0.2645,  0.0060,  0.0000, -0.3563,  0.0061,  0.0000, -0.3486
rms CN of NN Ni,          strain,       gCN-Pt-Pt,        gCN-Ni-X,  0.2551,  0.2491,  0.0000,  0.0355, -0.4128,  0.0000,  0.0352, -0.4046
rms CN of NN Ni,       gCN-Pt-Pt,        gCN-Ni-X,  inverse strain,  0.2611,  0.2552,  0.0045,  0.0000, -0.4011,  0.0045,  0.0000, -0.3928
rms CN of NN Ni,        gCN-Ni-X,       gCN-Pt-Pt,  inverse strain,  0.2702,  0.2645,  0.0060,  0.0000, -0.3563,  0.0061,  0.0000, -0.3486
rms CN of NN Ni,  inverse strain,       gCN-Pt-Pt,        gCN-Ni-X,  0.2551,  0.2491,  0.0000,  0.0355, -0.4128,  0.0000,  0.0352, -0.4046
rms CN of NN Ni,       gCN-Pt-Pt,        gCN-Pt-X,           CN-Pt,  0.1980,  0.1961,  0.0050,  0.0096, -0.7690,  0.0050,  0.0094, -0.7532
rms CN of NN Ni,        gCN-Pt-X,       gCN-Pt-Pt,           CN-Pt,  0.1990,  0.1972,  0.0052,  0.0100, -0.7685,  0.0051,  0.0097, -0.7511
rms CN of NN Ni,           CN-Pt,       gCN-Pt-Pt,        gCN-Pt-X,  0.1983,  0.1963,  0.0041,  0.0123, -0.7633,  0.0041,  0.0120, -0.7473
rms CN of NN Ni,       gCN-Pt-Pt,        gCN-Pt-X,  exp neg strain,  0.1935,  0.1914,  0.0044,  0.1194, -1.0143,  0.0043,  0.1166, -0.9942
rms CN of NN Ni,        gCN-Pt-X,       gCN-Pt-Pt,  exp neg strain,  0.2057,  0.2032,  0.0050,  0.1051, -0.9006,  0.0049,  0.1022, -0.8803
rms CN of NN Ni,  exp neg strain,       gCN-Pt-Pt,        gCN-Pt-X,  0.1905,  0.1879,  0.0332,  0.0158, -0.9014,  0.0332,  0.0154, -0.8864
rms CN of NN Ni,       gCN-Pt-Pt,        gCN-Pt-X,          strain,  0.2611,  0.2552,  0.0045,  0.0000, -0.4011,  0.0045,  0.0000, -0.3928
rms CN of NN Ni,        gCN-Pt-X,       gCN-Pt-Pt,          strain,  0.2595,  0.2536,  0.0039,  0.0000, -0.4101,  0.0038,  0.0000, -0.4017
rms CN of NN Ni,          strain,       gCN-Pt-Pt,        gCN-Pt-X,  0.2408,  0.2388,  0.0000,  0.0099, -0.5398,  0.0000,  0.0096, -0.5221
rms CN of NN Ni,       gCN-Pt-Pt,        gCN-Pt-X,  inverse strain,  0.2611,  0.2552,  0.0045,  0.0000, -0.4011,  0.0045,  0.0000, -0.3928
rms CN of NN Ni,        gCN-Pt-X,       gCN-Pt-Pt,  inverse strain,  0.2595,  0.2536,  0.0039,  0.0000, -0.4101,  0.0038,  0.0000, -0.4017
rms CN of NN Ni,  inverse strain,       gCN-Pt-Pt,        gCN-Pt-X,  0.2408,  0.2388,  0.0000,  0.0099, -0.5398,  0.0000,  0.0096, -0.5221
rms CN of NN Ni,       gCN-Pt-Pt,           CN-Pt,  exp neg strain,  0.1959,  0.1926,  0.0045,  0.1041, -1.0820,  0.0045,  0.1025, -1.0670
rms CN of NN Ni,           CN-Pt,       gCN-Pt-Pt,  exp neg strain,  0.2054,  0.2025,  0.0040,  0.1087, -0.9198,  0.0040,  0.1060, -0.9014
rms CN of NN Ni,  exp neg strain,       gCN-Pt-Pt,           CN-Pt,  0.1899,  0.1872,  0.0342,  0.0134, -0.9340,  0.0341,  0.0131, -0.9194
rms CN of NN Ni,       gCN-Pt-Pt,           CN-Pt,          strain,  0.2611,  0.2552,  0.0045,  0.0000, -0.4011,  0.0045,  0.0000, -0.3928
